occurrenceID,eventID,basisOfRecord,taxonID,scientificName,recordedBy,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,publicDisplay,dataAccess,pass,length,mass,geneticsSampled,occurrenceRemarks
HAG1-2021-079,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,132,24,N,
HAG1-2021-080,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,120,16,N,
HAG1-2021-081,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,151,37,N,
HAG1-2021-082,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,141,29,N,
HAG1-2021-083,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,152,37,N,
HAG1-2021-084,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,163,40,N,
HAG1-2021-085,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,181,61,N,
HAG1-2021-086,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,166,47,N,
HAG1-2021-087,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,164,45,N,
HAG1-2021-088,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,163,44,N,
HAG1-2021-089,HAG1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,170,49,N,
HAG2-2021-001,HAG2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,39,1,Y,YOY?
HAG2-2021-002,HAG2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,155,42,Y,
HAG2-2021-003,HAG2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,161,51,Y,
HAG2-2021-004,HAG2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,194,83,Y,
HAG2-2021-005,HAG2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,218,140,Y,
HAG2-2021-006,HAG2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,190,85,Y,
HZ2-2021-001,HZ2-2021,HumanObservation,NA,NA,"YK,DP,LF",0,0,individuals,absent,yes,unrestricted,1,NA,NA,NA,no fish caught in either pass
HZ2-2021-002,HZ2-2021,HumanObservation,NA,NA,"YK,DP,LF",0,0,individuals,absent,yes,unrestricted,2,NA,NA,NA,no fish caught in either pass
HZ1-2021-001,HZ1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,197,101,Y,
HZ1-2021-002,HZ1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,200,90,Y,
HZ1-2021-003,HZ1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,186,73,Y,
HZ1-2021-004,HZ1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,167,58,Y,
HZ1-2021-005,HZ1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,179,51,Y,
HZ1-2021-006,HZ1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,165,48,Y,
HAG3-2021-001,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,144,36,Y,
HAG3-2021-002,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,191,89,Y,
HAG3-2021-003,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,190,94,Y,
HAG3-2021-004,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,200,85,Y,
HAG3-2021-005,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,179,76,Y,
HAG3-2021-006,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,163,54,Y,
HAG3-2021-007,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,156,36,Y,
HAG3-2021-008,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,167,49,Y,
HAG3-2021-009,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,151,43,Y,
HAG3-2021-010,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,169,59,Y,
HAG3-2021-011,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,221,130,Y,
HAG3-2021-012,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,166,54,Y,
HAG3-2021-013,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,141,31,Y,
HAG3-2021-014,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,50,1,N,YOY?
HAG3-2021-015,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,51,2,N,YOY?
HAG3-2021-016,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,48,1,N,YOY?
HAG3-2021-017,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,216,110,Y,
HAG3-2021-018,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,215,103,Y,
HAG3-2021-019,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,186,82,Y,
HAG3-2021-020,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,180,69,Y,
HAG3-2021-021,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,184,61,Y,
HAG3-2021-022,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,204,90,Y,
HAG3-2021-023,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,200,85,Y,
HAG3-2021-024,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,181,59,Y,
HAG3-2021-025,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,226,130,Y,
HAG3-2021-026,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,198,79,Y,
HAG3-2021-027,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,230,140,Y,
HAG3-2021-028,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,126,22,Y,
HAG3-2021-029,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,182,66,Y,
HAG3-2021-030,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,205,75,Y,
HAG3-2021-031,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,206,110,Y,
HAG3-2021-032,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,182,63,Y,
HAG3-2021-033,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,171,55,Y,
HAG3-2021-034,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,183,70,Y,
HAG3-2021-035,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,165,50,Y,
HAG3-2021-036,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,201,95,Y,
HAG3-2021-037,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,202,85,Y,
HAG3-2021-038,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,159,48,Y,
HAG3-2021-039,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,198,82,Y,
HAG3-2021-040,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,201,75,Y,
HAG3-2021-041,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,183,61,Y,
HAG3-2021-042,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,130,24,Y,
HAG3-2021-043,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,188,80,Y,
HAG3-2021-044,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,46,1,N,
HAG3-2021-045,HAG3-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,extra,42,1,N,
HAG4-2021-001,HAG4-2021,HumanObservation,NA,NA,"YK,DP,LF",0,0,individuals,absent,yes,unrestricted,1,NA,NA,NA,no fish caught in either pass
HAG4-2021-002,HAG4-2021,HumanObservation,NA,NA,"YK,DP,LF",0,0,individuals,absent,yes,unrestricted,2,NA,NA,NA,no fish caught in either pass
ONA2-2021-001,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,39,1,N,
ONA2-2021-002,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,35,1,N,
ONA2-2021-003,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,41,1,N,
ONA2-2021-004,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,60,3,N,
ONA2-2021-005,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,71,3.9,N,
ONA2-2021-006,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,94,8.2,N,
ONA2-2021-007,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,100,10.2,Y,
ONA2-2021-008,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,58,1.9,N,
ONA2-2021-009,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,63,2.4,N,
ONA2-2021-010,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,90,8.2,N,
ONA2-2021-011,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,85,7,N,
ONA2-2021-012,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,107,11.1,Y,
ONA2-2021-013,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,95,8.2,Y,
ONA2-2021-014,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,94,8.2,Y,
ONA2-2021-015,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,138,26.9,N,
ONA2-2021-016,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,135,25.8,Y,
ONA2-2021-017,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,138,27,N,
ONA2-2021-018,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,186,59,N,
ONA2-2021-019,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,210,95,N,
ONA2-2021-020,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,68,3,N,
ONA2-2021-021,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,97,9,Y,
ONA2-2021-022,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,104,10.8,Y,
ONA2-2021-023,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,123,20.5,N,
ONA2-2021-024,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,43,1,N,
ONA2-2021-025,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,35,1,N,
ONA2-2021-026,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,44,1,N,
ONA2-2021-027,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,45,1,N,
ONA2-2021-028,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,140,27,Y,
ONA2-2021-029,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,106,12.3,Y,
ONA2-2021-030,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,154,35,Y,
ONA2-2021-031,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,146,35,Y,
ONA2-2021-032,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,156,42.5,Y,
ONA2-2021-033,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,170,48.5,Y,
ONA2-2021-034,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,173,58,Y,
ONA2-2021-035,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,49,1.5,N,
ONA2-2021-036,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,60,2,N,
ONA2-2021-037,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,84,7.2,N,
ONA2-2021-038,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,105,13,Y,
ONA2-2021-039,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,129,24.5,N,
ONA2-2021-040,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,110,14,Y,
ONA2-2021-041,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,191,69,Y,
ONA2-2021-042,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,35,1,N,
ONA2-2021-043,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,40,1,N,
ONA2-2021-044,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,150,36,Y,
ONA2-2021-045,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,50,1.5,N,
ONA2-2021-046,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,53,1.5,N,
ONA2-2021-047,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,38,1,N,
ONA2-2021-048,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,133,27,Y,
ONA2-2021-049,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,149,35.1,Y,
ONA2-2021-050,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,63,2,N,
ONA2-2021-051,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,175,44,Y,fin clipped 2019?
ONA2-2021-052,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,109,13,Y,
ONA2-2021-053,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,97,10.6,Y,
ONA2-2021-054,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,109,11.5,N,
ONA2-2021-055,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,140,26,Y,
ONA2-2021-056,ONA2-2021,HumanObservation,MTS,"Cottus bairdii (Girard, 1850)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,78,5,N,
ONA2-2021-057,ONA2-2021,HumanObservation,BNT,"Salmo trutta (Linnaeus, 1758)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,53,2,N,
ONA2-2021-058,ONA2-2021,HumanObservation,MTS,"Cottus bairdii (Girard, 1850)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,71,4.5,N,
ONA2-2021-059,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,59,2,N,
ONA2-2021-060,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,48,2,N,
ONA2-2021-061,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,57,1.5,N,
ONA2-2021-062,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,61,2,N,
ONA2-2021-063,ONA2-2021,HumanObservation,MTS,"Cottus bairdii (Girard, 1850)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,78,6.5,N,
ONA2-2021-064,ONA2-2021,HumanObservation,MTS,"Cottus bairdii (Girard, 1850)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,58,2.5,N,
ONA2-2021-065,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,52,1.5,N,
ONA2-2021-066,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,44,1,N,
ONA2-2021-067,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,154,39,Y,
ONA2-2021-068,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,142,29,Y,
ONA2-2021-069,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,48,1,N,
ONA2-2021-070,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,47,1,N,
ONA2-2021-071,ONA2-2021,HumanObservation,MTS,"Cottus bairdii (Girard, 1850)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,82,6.5,N,
ONA2-2021-072,ONA2-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,144,31.2,Y,
ONA2-2021-073,ONA2-2021,HumanObservation,MTS,"Cottus bairdii (Girard, 1850)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,60,2.2,N,
